product_name,price (INR),rating,URL,reviews,ASIN,Description,Manufacturer
Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,529,3.5 out of 5 stars,https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1697644688&sprefix=ba%2Caps%2C283&sr=8-94,356, B0C6N3MYL2,Product Description, Half_Moon
American Tourister Ohio Polyester 55 Cms Wheel Travel Duffle Bag (Grey),"1,699",4.0 out of 5 stars,https://www.amazon.in/American-Tourister-FJ9-08-001/dp/B07N15QM1C/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1697644688&sprefix=ba%2Caps%2C283&sr=8-96,"1,160", B07N15QM1C,American Tourister Ohio Polyester 55 cms Grey Travel Duffle (FJ9 (0) 08 001), Samsonite
Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,549,3.7 out of 5 stars,https://www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1697644688&sprefix=ba%2Caps%2C283&sr=8-97,163, B0C1NZLF67,Product Description, Half_Moon
"CRALOFT Premium 9 Inch Mini Sling Bag for Men and Women, Small Travel Bag with Water-resistant, Compact, and Sturdy Small Sling Bag (S5, Black with Radium Bar)",589,4.3 out of 5 stars,https://www.amazon.in/CRALOFT-Premium-Water-resistant-Compact-S5/dp/B0BRV3HVZ4/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1697644688&sprefix=ba%2Caps%2C283&sr=8-99,254, B0BRV3HVZ4,"Product Description
Front pocket
Stay organized on-the-go with our versatile side bag for men and women, complete with a convenient front pocket to keep your phone and other essentials within easy reach.
Main pocket
Our cross body bag is the perfect solution for carrying your daily essentials. The main pocket offers ample space to stash your wallet, diary, and pens, while a smaller pocket keeps other small items organized and within reach
Back pocket
Stop juggling your pockets. The craloft small sling bag for men comes with an hidden pocket at the back so that you don’t need to worry about losing your valuable stuff again.
CRALOFT 11.5 Inch Side Sling Bag, With Hideable Water-Bottle Pocket (S3) CRALOFT 11.5 Inch Side Sling Bag, With Hideable Water-Bottle Pocket (S4) CRALOFT Premium 9 Inch Mini Sling Bag for Men and Women(S5) CRALOFT Premium 9 Inch Mini Sling Bag for Men and Women(S6) CRALOFT Polyester 11.5 inch Sling Bag For Men(S1) CRALOFT Polyester 11.5 inch Sling Bag For Men(S2)
Material Polyester Polyester Polyester Rexine & Polyester Polyester Polyester
Dimension 7.5 x 3.5 x 11.5 inch 7.5 x 3.5 x 11.5 inch 6.5 x 2.5 x 9 inch 6.5 x 2.5 x 9 inch 7.5 x 3.5 x 11.5 inch 7.5 x 3.5 x 11.5 inch
Water Resistant ✓ ✓ ✓ ✓ ✓ ✓
Key/ID Retractor ✓ ✓ ✓ ✓
Tablet Compartment ✓ ✓ ✓ ✓
Water Bottle Pocket ✓ ✓"," Craloft, Sidhpur Highway, Beside National Auto Service Center, Kakoshi Char Rasta, pin-384151, Gujarat"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTg2MjI3NjIyNzYzNjU1OjE2OTc2NDQ2ODg6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644688%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
"Travalate Polyester 45 L Multi Pocket Ultra Light Travel Duffle Bag Organizer for Men and Women (Green, 20 X 18 X 11 Inch)",878,3.9 out of 5 stars,https://www.amazon.in/Travalate-Waterproof-Polyester-Duffle-Travel/dp/B07S3FW7Z5/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1697644690&sprefix=ba%2Caps%2C283&sr=8-99,"1,323", B07S3FW7Z5,"Product Description
Details make comfortable
Easy to zip
The combination of zipper & zipper ear makes it easier to hold and zip up and down.
Quality handle
The handle provides comfort when carrying by hand and can release stress from the bag.
Adjustable
Removable adjustable shoulder strap with pad; Heavy duty zippers; the main handle has wrap-around Velcro strap for better grip.
Large capacity
1 main compartment keeps all stuff organized, 2 side pockets & 1 front pocket.
Description
Material Made from high quality material with extremely accessible storage
Dimensions 20 inches x 18 inches x 11 inches (LxWxH)
Water Resistivity Yes (water-resistant fabric)
Package content 1 Travel Duffel Bag
Specifications 1 main compartment keeps all stuff organized, 2 side pockets & 1 front pocket
No. of compartments 1 main compartment, 2 side pockets & 1 front pocket
No. of pockets 4
No. of zippers 4
Product Features
Multi - Zippered
zippered waterproof compartment to store dirty clothes or boots away from other items, store dirty clothes, etc. away from other items.
Handcrafted
All products are handcrafted by expert artisans with love.
Water-resistant Material
All our bags are made from high-quality waterproof and tear-resistant material.
Super Functional
This Duffel bag for men & women makes for an indispensable travel companion with an incredible balance of style, function & durability.
Camping
Perfect for short trips or weekend getaways.
Perfect for Any Occasion
1 Camping 2 Travel 3 Gym 4 Gift"," Travalate, Email ID"
"The Purple Tree Canvas Tote Bag For Women - 1 Pc , women tote bag , canvas tote bag , printed tote bag , printed canvas tote bag , stylish bags for women TBAG00422",349,4.2 out of 5 stars,https://www.amazon.in/Purple-Tree-Canvas-Tote-Women/dp/B07PDYTXD7/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1697644690&sprefix=ba%2Caps%2C283&sr=8-106,599, B07PDYTXD7,"Product Description
Why do you need the tote bags?
A) Premium Design
The trendy tote bags are a fashionable bag that can be matched with any clothing and will never go out of style. They come in vibrant prints to add a quirky touch.
B) Large Capacity & Perfect Size
The canvas tote bag is deep enough to hold all your essentials in one place. It has a soft texture and comes with pockets. They are big enough for all of your daily necessities. It comes with a concealed inside zipper to hold your valuables.
C) Lovely Gift
These cute tote bags make for a unique gift for women. These womens gift are perfect for any and every occasion such as birthday, anniversary, graduation and more.
Perfect for daily use
Can Hold Upto 10 Kgs
You can easily carry your 13 inch laptop, kindle, ipad, cellphone, binder, book, magazine, passport, keys, wallet/purse, pencil, charger, card, A4 papers, water bottle, perfume, makeup and sunglasses and much more in this aesthetic tote bags.
Anti-Theft Pockets
The canvas tote bag measure 16"" X 15"" and deep enough to hold all your essentials in one place. It has a soft texture and comes with pockets. It has a zipper that can hold all your valuables.
Premium Quality
These holiday tote bags are made from 100% cotton material and sturdy shoulder straps on each side making it easy to carry. It is not only durable but also soft and skin-friendly, washable and easy to clean.", the purple tree
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY5MzkwMjE3NTE2NjU1OjE2OTc2NDQ2OTA6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644690%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25, B0C9H8W6K6,Product Description, STRABO BAGS AND ACCESSORIES LLP
Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY5MzkwMjE3NTE2NjU1OjE2OTc2NDQ2OTA6c3BfbXRmOjIwMDkxMDg5MjQ2Nzk4OjowOjo&url=%2FHalf-Moon-Backpack-Luggage-Compartment%2Fdp%2FB09VCLZ3K4%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644690%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"3,853", B09VCLZ3K4,"This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.", Amazing Bags
ZOUK Women Laptop Bag Royal Indian Peacock Motif,"1,529",4.4 out of 5 stars,https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1697644690&sprefix=ba%2Caps%2C283&sr=8-111,180, B09QRYDXJH,"Product Description
Women's Office Bags
50+ PRINTS, FOR EVERY YOU.
Multicolor Mandala Print
Paisley Print
Royal Indian Peacock Print
Ikat GreRed
An Indian Classic Women's Office Bag
India-inspired Style and Super Functional

This is a Proudly Indian and 100% PeTA approved Vegan product from Zouk. It has a stylish print inspired by India's rich heritage. It has sturdy and durable accessories, with a zip closure and double straps (non-adjustable). The bag contains a single main compartment. This compartment has an inner padded laptop compartment that can fit up to a 15.6 inch laptop. The compartment also has an inbuilt phone, keychain and pen slot.
Play Video
100% Vegan Leather
All products are Cruelty free and Responsible.
Handcrafted
All products are handcrafted by expert artisans with love.
Proudly Indian Prints
Weaving tradition with the contemporary, we bring the modern Indian classic to the world.
Super Functional
Spacious main compartment with a separate laptop section to carry your world.
Description
Material Authentic, handicraft fabric sourced from across India.
Purpose Can hold 1l bottle, small tiffin, a pair of clothes, diary, small umbrella, and much more.
Dimensions 16 x 13 x 4 inches (approx)
Weight 900 gms
Water Resistivity Yes (water-resistant inner lining)
Specifications It has a main zipper compartment, a padded laptop compartment inside, a Double handle for an easy carrier, an Inbuilt pocket for pen, phone, keys.
No. of zippers 1
No. of pockets 2
No. of compartments 1 main, with an internal padded compartment for a laptop
Laptop Sizes that fit 13 inch, 14 inch, 15 inch, 15.6 inch"," Sea Turtle Pvt Ltd, Sea Turtle Pvt Ltd, Near Kalher Village, Building No 1-6/H No 196/Gala No 1-5, 1st Floor, Shree Arihant Complex, Bhiwandi Road, Kopar, Bhiwandi, Thane, Maharashtra - 421302"
lynx School Bag & Travel with 4 compartments 15.6 inch Laptop Bag/Backpack for Girls and Boys Trending Backpack for Men and Women (Black),419,3.1 out of 5 stars,https://www.amazon.in/lynx-School-compartments-Backpack-Trending/dp/B08GJKNQ9F/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1697644690&sprefix=ba%2Caps%2C283&sr=8-113,16, B08GJKNQ9F,"The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, this makes this product a suitable alternative to bulky and unsightly backpacks, the compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease This backpack is made of waterproof polymer material. Prevents damage of your belongings inside the bag during rain or sudden splashes Mode of durable doubt dot polyester fabric for stylish office use as well as for trendy college and school students, huge compartment size that can fit up to a 15.6 inch laptop with ease. This backpack is equipped with 3 full compartments to hold enough notebook, textbooks, and journal for your school/college or clothes and additional supplies for a day or two of travel. The front pocket has an internal organizer which provides easy access to your phone, chargers,stationary, keys or whatever you need on the go and still has ample space left your headphones, your personal diary or the novel you are currently hooked on it. Stylish and Durable Spacious Laptop Backpack for Travel with Capacity:25 L; Dimensions:W x H: 12 x 18 inch", No
TRUE HUMAN® Anti-Theft backpack with USB charging port and combination Number lock Laptop bag/office bag/travel bag for men and women,499,3.8 out of 5 stars,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1697644690&sprefix=ba%2Caps%2C283&sr=8-116,"2,013", B09H7PK5ML,"Product description Features: Made of durable and Eco-friendly water resistant oxford textile fabric, keep your laptop dry from small rain. Built-in well padded laptop sleeve with elastic velcro strap closure. Soft air permeability padded back cushion shoulder straps make it light and make you all day comfortable. Multiple compartments allow you to keep all of your stuffs secure and organized. Night vision reflective design, which keeps you safe while bicycling at night. A anti-theft zipped pocket for your valuables. This laptop bag can used for daily walk-around, work, school, day trips, vacation, travel, day hikes ,camping etc. What you can put in this laptop backpack? - You can put 2-3 clothes, A4 books, 15.6"" laptop, i-pad, glasses, wallet, keys, earphone, power bank, camera, cell phone and document in the back pack. - You Get What You pay for! Don't compare with cheaply made, Considering the high quality of the material, components, finishing and overall design it is exceptional value for money.", 1
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY5MzkwMjE3NTE2NjU1OjE2OTc2NDQ2OTA6c3BfYnRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644690%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
